Fecha;Equipo A;Equipo B;Equipo C;Equipo D;Equipo E;Equipo F
Jueves 03/08/2006;N;O;T;M;D;O
Viernes 04/08/2006;D;M;N;T;D;O
Sábado 05/08/2006;D;M;N;T;D;D
Domingo 06/08/2006;D;T;D;N;M;D
Lunes 07/08/2006;D;T;D;N;M;O
Martes 08/08/2006;M;N;D;D;T;O
Miércoles 09/08/2006;M;N;O;D;T;O
Jueves 10/08/2006;T;D;M;D;N;O
Viernes 11/08/2006;T;D;M;D;N;O
Sábado 12/08/2006;N;D;T;M;D;D
Domingo 13/08/2006;N;D;T;M;D;D
Lunes 14/08/2006;D;M;N;T;D;O
Martes 15/08/2006;D;M;N;T;D;O
Miércoles 16/08/2006;D;T;D;N;M;O
Jueves 17/08/2006;D;T;D;N;M;O
Viernes 18/08/2006;M;N;D;D;T;O
Sábado 19/08/2006;M;N;D;D;T;D
Domingo 20/08/2006;T;D;M;D;N;D
Lunes 21/08/2006;T;D;M;O;N;O
Martes 22/08/2006;N;D;T;M;D;O
Miércoles 23/08/2006;N;O;T;M;D;O
Jueves 24/08/2006;D;M;N;T;D;O
Viernes 25/08/2006;D;M;N;T;O;O
Sábado 26/08/2006;D;T;D;N;M;D
Domingo 27/08/2006;D;T;D;N;M;D
Lunes 28/08/2006;O;N;D;D;T;M
Martes 29/08/2006;O;N;O;D;T;M
Miércoles 30/08/2006;O;D;M;D;N;T
Jueves 31/08/2006;O;D;M;D;N;T
Viernes 01/09/2006;O;D;T;M;D;N
Sábado 02/09/2006;D;D;T;M;D;N
Domingo 03/09/2006;D;M;N;T;D;D
Lunes 04/09/2006;O;M;N;T;D;D
Martes 05/09/2006;O;T;D;N;M;D
Miércoles 06/09/2006;O;T;D;N;M;O
Jueves 07/09/2006;O;N;D;D;T;M
Viernes 08/09/2006;O;N;O;D;T;M
Sábado 09/09/2006;D;D;M;D;N;T
Domingo 10/09/2006;D;D;M;D;N;T
Lunes 11/09/2006;O;D;T;M;D;N
Martes 12/09/2006;O;O;T;M;D;N
Miércoles 13/09/2006;O;M;N;T;D;D
Jueves 14/09/2006;O;M;N;T;O;D
Viernes 15/09/2006;O;T;D;N;M;D
Sábado 16/09/2006;D;T;D;N;M;D
Domingo 17/09/2006;D;N;D;D;T;M
Lunes 18/09/2006;O;N;D;D;T;M
Martes 19/09/2006;O;D;M;D;N;T
Miércoles 20/09/2006;O;D;M;O;N;T
Jueves 21/09/2006;O;D;T;M;D;N
Viernes 22/09/2006;O;D;T;M;D;N
Sábado 23/09/2006;D;M;N;T;D;D
Domingo 24/09/2006;D;M;N;T;D;D
Lunes 25/09/2006;M;T;D;N;O;D
Martes 26/09/2006;M;T;D;N;O;O
Miércoles 27/09/2006;T;N;D;D;O;M
Jueves 28/09/2006;T;N;D;D;O;M
Viernes 29/09/2006;N;D;M;D;O;T
Sábado 30/09/2006;N;D;M;D;D;T
Domingo 01/10/2006;D;D;T;M;D;N
Lunes 02/10/2006;D;O;T;M;O;N
Martes 03/10/2006;D;M;N;T;O;D
Miércoles 04/10/2006;D;M;N;T;O;D
Jueves 05/10/2006;M;T;D;N;O;D
Viernes 06/10/2006;M;T;D;N;O;D
Sábado 07/10/2006;T;N;D;D;D;M
Domingo 08/10/2006;T;N;D;D;D;M
Lunes 09/10/2006;N;D;M;D;O;T
Martes 10/10/2006;N;D;M;O;O;T
Miércoles 11/10/2006;D;D;T;M;O;N
Jueves 12/10/2006;D;D;T;M;O;N
Viernes 13/10/2006;D;M;N;T;O;D
Sábado 14/10/2006;D;M;N;T;D;D
Domingo 15/10/2006;M;T;D;N;D;D
Lunes 16/10/2006;M;T;D;N;O;O
Martes 17/10/2006;T;N;D;D;O;M
Miércoles 18/10/2006;T;N;O;D;O;M
Jueves 19/10/2006;N;D;M;D;O;T
Viernes 20/10/2006;N;D;M;D;O;T
Sábado 21/10/2006;D;D;T;M;D;N
Domingo 22/10/2006;D;D;T;M;D;N
Lunes 23/10/2006;D;O;N;T;M;D
Martes 24/10/2006;D;O;N;T;M;D
Miércoles 25/10/2006;M;O;D;N;T;D
Jueves 26/10/2006;M;O;D;N;T;D
Viernes 27/10/2006;T;O;D;D;N;M
Sábado 28/10/2006;T;D;D;D;N;M
Domingo 29/10/2006;N;D;M;D;D;T
Lunes 30/10/2006;N;O;M;D;D;T
Martes 31/10/2006;D;O;T;M;D;N
Miércoles 01/11/2006;D;O;T;M;D;N
Jueves 02/11/2006;D;O;N;T;M;D
Viernes 03/11/2006;D;O;N;T;M;D
Sábado 04/11/2006;M;D;D;N;T;D
Domingo 05/11/2006;M;D;D;N;T;D
Lunes 06/11/2006;T;M;D;D;N;O
Martes 07/11/2006;T;M;D;D;N;O
Miércoles 08/11/2006;N;T;M;D;D;O
Jueves 09/11/2006;N;T;M;D;D;O
Viernes 10/11/2006;D;N;T;M;D;O
Sábado 11/11/2006;D;N;T;M;D;D
Domingo 12/11/2006;D;D;N;T;M;D
Lunes 13/11/2006;D;D;N;T;M;O
Martes 14/11/2006;M;D;D;N;T;O
Miércoles 15/11/2006;M;D;D;N;T;O
Jueves 16/11/2006;T;M;D;D;N;O
Viernes 17/11/2006;T;M;D;D;N;O
Sábado 18/11/2006;N;T;M;D;D;D
Domingo 19/11/2006;N;T;M;D;D;D
Lunes 20/11/2006;D;N;T;O;D;M
Martes 21/11/2006;D;N;T;O;D;M
Miércoles 22/11/2006;D;D;N;O;M;T
Jueves 23/11/2006;D;D;N;O;M;T
Viernes 24/11/2006;M;D;D;O;T;N
Sábado 25/11/2006;M;D;D;D;T;N
Domingo 26/11/2006;T;M;D;D;N;D
Lunes 27/11/2006;T;M;D;O;N;D
Martes 28/11/2006;N;T;M;O;D;D
Miércoles 29/11/2006;N;T;M;O;D;D
Jueves 30/11/2006;D;N;T;O;D;M
Viernes 01/12/2006;D;N;T;O;D;M
Sábado 02/12/2006;D;D;N;D;M;T
Domingo 03/12/2006;D;D;N;D;M;T
Lunes 04/12/2006;O;D;D;M;T;N
Martes 05/12/2006;O;D;D;M;T;N
Miércoles 06/12/2006;O;M;D;T;N;D
Jueves 07/12/2006;O;M;D;T;N;D
Viernes 08/12/2006;O;T;M;N;D;D
Sábado 09/12/2006;D;T;M;N;D;D
Domingo 10/12/2006;D;N;T;D;D;M
Lunes 11/12/2006;O;N;T;D;D;M
Martes 12/12/2006;O;D;N;D;M;T
Miércoles 13/12/2006;O;D;N;D;M;T
Jueves 14/12/2006;O;D;D;M;T;N
Viernes 15/12/2006;O;D;D;M;T;N
Sábado 16/12/2006;D;M;D;T;N;D
Domingo 17/12/2006;D;M;D;T;N;D
Lunes 18/12/2006;M;T;O;N;D;D
Martes 19/12/2006;M;T;O;N;D;D
Miércoles 20/12/2006;T;N;O;D;D;M
Jueves 21/12/2006;T;N;O;D;D;M
Viernes 22/12/2006;N;D;O;D;M;T
Sábado 23/12/2006;N;D;D;D;M;T
Domingo 24/12/2006;D;D;D;M;T;N
Lunes 25/12/2006;D;D;O;M;T;N
Martes 26/12/2006;D;M;O;T;N;D
Miércoles 27/12/2006;D;M;O;T;N;D
Jueves 28/12/2006;M;T;O;N;D;D
Viernes 29/12/2006;M;T;O;N;D;D
Sábado 30/12/2006;T;N;D;D;D;M
Domingo 31/12/2006;T;N;D;D;D;M
Lunes 01/01/2007;N;D;M;D;O;T
Martes 02/01/2007;N;D;M;D;O;T
Miércoles 03/01/2007;D;D;T;M;O;N
Jueves 04/01/2007;D;D;T;M;O;N
Viernes 05/01/2007;D;M;N;T;O;D
Sábado 06/01/2007;D;M;N;T;D;D
Domingo 07/01/2007;M;T;D;N;D;D
Lunes 08/01/2007;M;T;D;N;O;D
Martes 09/01/2007;T;N;D;D;O;M
Miércoles 10/01/2007;T;N;D;D;O;M
Jueves 11/01/2007;N;D;M;D;O;T
Viernes 12/01/2007;N;D;M;D;O;T
Sábado 13/01/2007;D;D;T;M;D;N
Domingo 14/01/2007;D;D;T;M;D;N
Lunes 15/01/2007;D;O;N;T;M;D
Martes 16/01/2007;D;O;N;T;M;D
Miércoles 17/01/2007;M;O;D;N;T;D
Jueves 18/01/2007;M;O;D;N;T;D
Viernes 19/01/2007;T;O;D;D;N;M
Sábado 20/01/2007;T;D;D;D;N;M
Domingo 21/01/2007;N;D;M;D;D;T
Lunes 22/01/2007;N;O;M;D;D;T
Martes 23/01/2007;D;O;T;M;D;N
Miércoles 24/01/2007;D;O;T;M;D;N
Jueves 25/01/2007;D;O;N;T;M;D
Viernes 26/01/2007;D;O;N;T;M;D
Sábado 27/01/2007;M;D;D;N;T;D
Domingo 28/01/2007;M;D;D;N;T;D
Lunes 29/01/2007;T;M;D;D;N;O
Martes 30/01/2007;T;M;D;D;N;O
Miércoles 31/01/2007;N;T;M;D;D;O
Jueves 01/02/2007;N;T;M;D;D;O
Viernes 02/02/2007;D;N;T;M;D;O
Sábado 03/02/2007;D;N;T;M;D;D
Domingo 04/02/2007;D;D;N;T;M;D
Lunes 05/02/2007;D;D;N;T;M;O
Martes 06/02/2007;M;D;D;N;T;O
Miércoles 07/02/2007;M;D;D;N;T;O
Jueves 08/02/2007;T;M;D;D;N;O
Viernes 09/02/2007;T;M;D;D;N;O
Sábado 10/02/2007;N;T;M;D;D;D
Domingo 11/02/2007;N;T;M;D;D;D
Lunes 12/02/2007;D;N;T;O;D;M
Martes 13/02/2007;D;N;T;O;D;M
Miércoles 14/02/2007;D;D;N;O;M;T
Jueves 15/02/2007;D;D;N;O;M;T
Viernes 16/02/2007;M;D;D;O;T;N
Sábado 17/02/2007;M;D;D;D;T;N
Domingo 18/02/2007;T;M;D;D;N;D
Lunes 19/02/2007;T;M;D;O;N;D
Martes 20/02/2007;N;T;M;O;D;D
Miércoles 21/02/2007;N;T;M;O;D;D
Jueves 22/02/2007;D;N;T;O;D;M
Viernes 23/02/2007;D;N;T;O;D;M
Sábado 24/02/2007;D;D;N;D;M;T
Domingo 25/02/2007;D;D;N;D;M;T
Lunes 26/02/2007;O;D;D;M;T;N
Martes 27/02/2007;O;D;D;M;T;N
Miércoles 28/02/2007;O;M;D;T;N;D
Jueves 01/03/2007;O;M;D;T;N;D
Viernes 02/03/2007;O;T;M;N;D;D
Sábado 03/03/2007;D;T;M;N;D;D
Domingo 04/03/2007;D;N;T;D;D;M
Lunes 05/03/2007;O;N;T;D;D;M
Martes 06/03/2007;O;D;N;D;M;T
Miércoles 07/03/2007;O;D;N;D;M;T
Jueves 08/03/2007;O;D;D;M;T;N
Viernes 09/03/2007;O;D;D;M;T;N
Sábado 10/03/2007;D;M;D;T;N;D
Domingo 11/03/2007;D;M;D;T;N;D
Lunes 12/03/2007;M;T;O;N;D;D
Martes 13/03/2007;M;T;O;N;D;D
Miércoles 14/03/2007;T;N;O;D;D;M
Jueves 15/03/2007;T;N;O;D;D;M
Viernes 16/03/2007;N;D;O;D;M;T
Sábado 17/03/2007;N;D;D;D;M;T
Domingo 18/03/2007;D;D;D;M;T;N
Lunes 19/03/2007;D;D;O;M;T;N
Martes 20/03/2007;D;M;O;T;N;D
Miércoles 21/03/2007;D;M;O;T;N;D
Jueves 22/03/2007;M;T;O;N;D;D
Viernes 23/03/2007;M;T;O;N;D;D
Sábado 24/03/2007;T;N;D;D;D;M
Domingo 25/03/2007;T;N;D;D;D;M
Lunes 26/03/2007;N;D;M;D;O;T
Martes 27/03/2007;N;D;M;D;O;T
Miércoles 28/03/2007;D;D;T;M;O;N
Jueves 29/03/2007;D;D;T;M;O;N
Viernes 30/03/2007;D;M;N;T;O;D
Sábado 31/03/2007;D;M;N;T;D;D
Domingo 01/04/2007;M;T;D;N;D;D
Lunes 02/04/2007;M;T;D;N;O;D
Martes 03/04/2007;T;N;D;D;O;M
Miércoles 04/04/2007;T;N;D;D;O;M
Jueves 05/04/2007;N;D;M;D;O;T
Viernes 06/04/2007;N;D;M;D;O;T
Sábado 07/04/2007;D;D;T;M;D;N
Domingo 08/04/2007;D;D;T;M;D;N
Lunes 09/04/2007;D;O;N;T;M;D
Martes 10/04/2007;D;O;N;T;M;D
Miércoles 11/04/2007;M;O;D;N;T;D
Jueves 12/04/2007;M;O;D;N;T;D
Viernes 13/04/2007;T;O;D;D;N;M
Sábado 14/04/2007;T;D;D;D;N;M
Domingo 15/04/2007;N;D;M;D;D;T
Lunes 16/04/2007;N;O;M;D;D;T
Martes 17/04/2007;D;O;T;M;D;N
Miércoles 18/04/2007;D;O;T;M;D;N
Jueves 19/04/2007;D;O;N;T;M;D
Viernes 20/04/2007;D;O;N;T;M;D
Sábado 21/04/2007;M;D;D;N;T;D
Domingo 22/04/2007;M;D;D;N;T;D
Lunes 23/04/2007;T;M;D;D;N;O
Martes 24/04/2007;T;M;D;D;N;O
Miércoles 25/04/2007;N;T;M;D;D;O
Jueves 26/04/2007;N;T;M;D;D;O
Viernes 27/04/2007;D;N;T;M;D;O
Sábado 28/04/2007;D;N;T;M;D;D
Domingo 29/04/2007;D;D;N;T;M;D
Lunes 30/04/2007;D;D;N;T;M;O
Martes 01/05/2007;M;D;D;N;T;O
Miércoles 02/05/2007;M;D;D;N;T;O
Jueves 03/05/2007;T;M;D;D;N;O
Viernes 04/05/2007;T;M;D;D;N;O
Sábado 05/05/2007;N;T;M;D;D;D
Domingo 06/05/2007;N;T;M;D;D;D
Lunes 07/05/2007;D;N;T;O;D;M
Martes 08/05/2007;D;N;T;O;O;M
Miércoles 09/05/2007;D;D;N;O;M;T
Jueves 10/05/2007;O;D;N;O;M;T
Viernes 11/05/2007;M;D;D;O;T;N
Sábado 12/05/2007;M;D;D;D;T;N
Domingo 13/05/2007;T;M;D;D;N;D
Lunes 14/05/2007;T;M;O;O;N;D
Martes 15/05/2007;N;T;M;O;D;D
Miércoles 16/05/2007;N;T;M;O;D;O
Jueves 17/05/2007;D;N;T;O;D;M
Viernes 18/05/2007;D;N;T;O;D;M
Sábado 19/05/2007;D;D;N;D;M;T
Domingo 20/05/2007;D;D;N;D;M;T
Lunes 21/05/2007;M;D;D;O;T;N
Martes 22/05/2007;M;O;D;O;T;N
Miércoles 23/05/2007;T;M;D;O;N;D
Jueves 24/05/2007;T;M;D;O;N;D
Viernes 25/05/2007;N;T;M;O;D;D
Sábado 26/05/2007;N;T;M;D;D;D
Domingo 27/05/2007;D;N;T;D;D;M
Lunes 28/05/2007;D;N;T;O;O;M
Martes 29/05/2007;D;D;N;O;M;T
Miércoles 30/05/2007;O;D;N;O;M;T
Jueves 31/05/2007;M;D;D;O;T;N
Viernes 01/06/2007;M;D;D;O;T;N
Sábado 02/06/2007;T;M;D;D;N;D
Domingo 03/06/2007;T;M;D;D;N;D
Lunes 04/06/2007;N;T;O;M;D;D
Martes 05/06/2007;N;T;O;M;D;O
Miércoles 06/06/2007;D;N;O;T;D;M
Jueves 07/06/2007;D;N;O;T;D;M
Viernes 08/06/2007;D;D;O;N;M;T
Sábado 09/06/2007;D;D;D;N;M;T
Domingo 10/06/2007;M;D;D;D;T;N
Lunes 11/06/2007;M;O;O;D;T;N
Martes 12/06/2007;T;M;O;D;N;D
Miércoles 13/06/2007;T;M;O;O;N;D
Jueves 14/06/2007;N;T;O;M;D;D
Viernes 15/06/2007;N;T;O;M;D;D
Sábado 16/06/2007;D;N;D;T;D;M
Domingo 17/06/2007;D;N;D;T;D;M
Lunes 18/06/2007;D;D;O;N;M;T
Martes 19/06/2007;O;D;O;N;M;T
Miércoles 20/06/2007;M;D;O;D;T;N
Jueves 21/06/2007;M;O;O;D;T;N
Viernes 22/06/2007;T;M;O;D;N;D
Sábado 23/06/2007;T;M;D;D;N;D
Domingo 24/06/2007;N;T;D;M;D;D
Lunes 25/06/2007;N;T;O;M;D;O
Martes 26/06/2007;D;N;O;T;D;M
Miércoles 27/06/2007;D;N;O;T;D;M
Jueves 28/06/2007;D;D;O;N;M;T
Viernes 29/06/2007;D;D;O;N;M;T
Sábado 30/06/2007;M;D;D;D;T;N
Domingo 01/07/2007;M;D;D;D;T;N
Lunes 02/07/2007;T;O;M;D;N;D
Martes 03/07/2007;T;O;M;O;N;D
Miércoles 04/07/2007;N;O;T;M;D;D
Jueves 05/07/2007;N;O;T;M;D;O
Viernes 06/07/2007;D;O;N;T;D;M
Sábado 07/07/2007;D;D;N;T;D;M
Domingo 08/07/2007;D;D;D;N;M;T
Lunes 09/07/2007;O;O;D;N;M;T
Martes 10/07/2007;M;O;D;D;T;N
Miércoles 11/07/2007;M;O;O;D;T;N
Jueves 12/07/2007;T;O;M;D;N;D
Viernes 13/07/2007;T;O;M;D;N;D
Sábado 14/07/2007;N;D;T;M;D;D
Domingo 15/07/2007;N;D;T;M;D;D
Lunes 16/07/2007;D;O;N;T;D;M
Martes 17/07/2007;D;O;N;T;O;M
Miércoles 18/07/2007;D;O;D;N;M;T
Jueves 19/07/2007;D;O;D;N;M;T
Viernes 20/07/2007;M;O;D;D;T;N
Sábado 21/07/2007;M;D;D;D;T;N
Domingo 22/07/2007;T;D;M;D;N;D
Lunes 23/07/2007;T;O;M;O;N;D
Martes 24/07/2007;N;O;T;M;D;D
Miércoles 25/07/2007;N;O;T;M;D;O
Jueves 26/07/2007;D;O;N;T;D;M
Viernes 27/07/2007;D;O;N;T;D;M
Sábado 28/07/2007;D;D;D;N;M;T
Domingo 29/07/2007;D;D;D;N;M;T
Lunes 30/07/2007;O;M;D;D;T;N
Martes 31/07/2007;O;M;O;D;T;N
Miércoles 01/08/2007;O;T;M;D;N;D
Jueves 02/08/2007;O;T;M;D;N;D
Viernes 03/08/2007;O;N;T;M;D;D
Sábado 04/08/2007;D;N;T;M;D;D
Domingo 05/08/2007;D;D;N;T;D;M
Lunes 06/08/2007;O;D;N;T;D;M
Martes 07/08/2007;O;D;D;N;M;T
Miércoles 08/08/2007;O;O;D;N;M;T
Jueves 09/08/2007;O;M;D;D;T;N
Viernes 10/08/2007;O;M;D;D;T;N
Sábado 11/08/2007;D;T;M;D;N;D
Domingo 12/08/2007;D;T;M;D;N;D
Lunes 13/08/2007;O;N;T;M;D;D
Martes 14/08/2007;O;N;T;M;D;O
Miércoles 15/08/2007;O;D;N;T;D;M
Jueves 16/08/2007;O;D;N;T;D;M
Viernes 17/08/2007;O;D;D;N;M;T
Sábado 18/08/2007;D;D;D;N;M;T
Domingo 19/08/2007;D;M;D;D;T;N
Lunes 20/08/2007;O;M;O;D;T;N
Martes 21/08/2007;O;T;M;D;N;D
Miércoles 22/08/2007;O;T;M;O;N;D
Jueves 23/08/2007;O;N;T;M;D;D
Viernes 24/08/2007;O;N;T;M;D;D
Sábado 25/08/2007;D;D;N;T;D;M
Domingo 26/08/2007;D;D;N;T;D;M
Lunes 27/08/2007;M;D;D;N;O;T
Martes 28/08/2007;M;O;D;N;O;T
Miércoles 29/08/2007;T;M;D;D;O;N
Jueves 30/08/2007;T;M;D;D;O;N
Viernes 31/08/2007;N;T;M;D;O;D
Sábado 01/09/2007;N;T;M;D;D;D
Domingo 02/09/2007;D;N;T;M;D;D
Lunes 03/09/2007;D;N;T;M;O;O
Martes 04/09/2007;D;D;N;T;O;M
Miércoles 05/09/2007;O;D;N;T;O;M
Jueves 06/09/2007;M;D;D;N;O;T
Viernes 07/09/2007;M;D;D;N;O;T
Sábado 08/09/2007;T;M;D;D;D;N
Domingo 09/09/2007;T;M;D;D;D;N
Lunes 10/09/2007;N;T;M;D;O;D
Martes 11/09/2007;N;T;M;O;O;D
Miércoles 12/09/2007;D;N;T;M;O;D
Jueves 13/09/2007;D;N;T;M;O;D
Viernes 14/09/2007;D;D;N;T;O;M
Sábado 15/09/2007;D;D;N;T;D;M
Domingo 16/09/2007;M;D;D;N;D;T
Lunes 17/09/2007;M;O;D;N;O;T
Martes 18/09/2007;T;M;D;D;O;N
Miércoles 19/09/2007;T;M;O;D;O;N
Jueves 20/09/2007;N;T;M;D;O;D
Viernes 21/09/2007;N;T;M;D;O;D
Sábado 22/09/2007;D;N;T;M;D;D
Domingo 23/09/2007;D;N;T;M;D;D
Lunes 24/09/2007;D;D;N;T;M;O
Martes 25/09/2007;O;D;N;T;M;O
Miércoles 26/09/2007;M;D;D;N;T;O
Jueves 27/09/2007;M;D;D;N;T;O
Viernes 28/09/2007;T;M;D;D;N;O
Sábado 29/09/2007;T;M;D;D;N;D
Domingo 30/09/2007;N;T;M;D;D;D
Lunes 01/10/2007;N;T;M;D;D;O
Martes 02/10/2007;D;N;T;M;D;O
Miércoles 03/10/2007;D;N;T;M;D;O
Jueves 04/10/2007;D;D;N;T;M;O
Viernes 05/10/2007;D;D;N;T;M;O
Sábado 06/10/2007;M;D;D;N;T;D
Domingo 07/10/2007;M;D;D;N;T;D
Lunes 08/10/2007;T;M;D;D;N;O
Martes 09/10/2007;T;M;O;D;N;O
Miércoles 10/10/2007;N;T;M;D;D;O
Jueves 11/10/2007;N;T;M;O;D;O
Viernes 12/10/2007;D;N;T;M;D;O
Sábado 13/10/2007;D;N;T;M;D;D
Domingo 14/10/2007;D;D;N;T;M;D
Lunes 15/10/2007;O;D;N;T;M;O
Martes 16/10/2007;M;D;D;N;T;O
Miércoles 17/10/2007;M;O;D;N;T;O
Jueves 18/10/2007;T;M;D;D;N;O
Viernes 19/10/2007;T;M;D;D;N;O
Sábado 20/10/2007;N;T;M;D;D;D
Domingo 21/10/2007;N;T;M;D;D;D
Lunes 22/10/2007;D;N;T;O;D;M
Martes 23/10/2007;D;N;T;O;D;M
Miércoles 24/10/2007;D;D;N;O;M;T
Jueves 25/10/2007;D;D;N;O;M;T
Viernes 26/10/2007;M;D;D;O;T;N
Sábado 27/10/2007;M;D;D;D;T;N
Domingo 28/10/2007;T;M;D;D;N;D
Lunes 29/10/2007;T;M;D;O;N;D
Martes 30/10/2007;N;T;M;O;D;D
Miércoles 31/10/2007;N;T;M;O;D;D
Jueves 01/11/2007;D;N;T;O;D;M
Viernes 02/11/2007;D;N;T;O;D;M
Sábado 03/11/2007;D;D;N;D;M;T
Domingo 04/11/2007;D;D;N;D;M;T
Lunes 05/11/2007;O;D;D;M;T;N
Martes 06/11/2007;O;D;D;M;T;N
Miércoles 07/11/2007;O;M;D;T;N;D
Jueves 08/11/2007;O;M;D;T;N;D
Viernes 09/11/2007;O;T;M;N;D;D
Sábado 10/11/2007;D;T;M;N;D;D
Domingo 11/11/2007;D;N;T;D;D;M
Lunes 12/11/2007;O;N;T;D;D;M
Martes 13/11/2007;O;D;N;D;M;T
Miércoles 14/11/2007;O;D;N;D;M;T
Jueves 15/11/2007;O;D;D;M;T;N
Viernes 16/11/2007;O;D;D;M;T;N
Sábado 17/11/2007;D;M;D;T;N;D
Domingo 18/11/2007;D;M;D;T;N;D
Lunes 19/11/2007;M;T;O;N;D;D
Martes 20/11/2007;M;T;O;N;D;D
Miércoles 21/11/2007;T;N;O;D;D;M
Jueves 22/11/2007;T;N;O;D;D;M
Viernes 23/11/2007;N;D;O;D;M;T
Sábado 24/11/2007;N;D;D;D;M;T
Domingo 25/11/2007;D;D;D;M;T;N
Lunes 26/11/2007;D;D;O;M;T;N
Martes 27/11/2007;D;M;O;T;N;D
Miércoles 28/11/2007;D;M;O;T;N;D
Jueves 29/11/2007;M;T;O;N;D;D
Viernes 30/11/2007;M;T;O;N;D;D
Sábado 01/12/2007;T;N;D;D;D;M
Domingo 02/12/2007;T;N;D;D;D;M
Lunes 03/12/2007;N;D;M;D;O;T
Martes 04/12/2007;N;D;M;D;O;T
Miércoles 05/12/2007;D;D;T;M;O;N
Jueves 06/12/2007;D;D;T;M;O;N
Viernes 07/12/2007;D;M;N;T;O;D
Sábado 08/12/2007;D;M;N;T;D;D
Domingo 09/12/2007;M;T;D;N;D;D
Lunes 10/12/2007;M;T;D;N;O;D
Martes 11/12/2007;T;N;D;D;O;M
Miércoles 12/12/2007;T;N;D;D;O;M
Jueves 13/12/2007;N;D;M;D;O;T
Viernes 14/12/2007;N;D;M;D;O;T
Sábado 15/12/2007;D;D;T;M;D;N
Domingo 16/12/2007;D;D;T;M;D;N
Lunes 17/12/2007;D;O;N;T;M;D
Martes 18/12/2007;D;O;N;T;M;D
Miércoles 19/12/2007;M;O;D;N;T;D
Jueves 20/12/2007;M;O;D;N;T;D
Viernes 21/12/2007;T;O;D;D;N;M
Sábado 22/12/2007;T;D;D;D;N;M
Domingo 23/12/2007;N;D;M;D;D;T
Lunes 24/12/2007;N;O;M;D;D;T
Martes 25/12/2007;D;O;T;M;D;N
Miércoles 26/12/2007;D;O;T;M;D;N
Jueves 27/12/2007;D;O;N;T;M;D
Viernes 28/12/2007;D;O;N;T;M;D
Sábado 29/12/2007;M;D;D;N;T;D
Domingo 30/12/2007;M;D;D;N;T;D
Lunes 31/12/2007;T;M;D;D;N;O
Martes 01/01/2008;T;M;D;D;N;O
Miércoles 02/01/2008;N;T;M;D;D;O
Jueves 03/01/2008;N;T;M;D;D;O
Viernes 04/01/2008;D;N;T;M;D;O
Sábado 05/01/2008;D;N;T;M;D;D
Domingo 06/01/2008;D;D;N;T;M;D
Lunes 07/01/2008;D;D;N;T;M;O
Martes 08/01/2008;M;D;D;N;T;O
Miércoles 09/01/2008;M;D;D;N;T;O
Jueves 10/01/2008;T;M;D;D;N;O
Viernes 11/01/2008;T;M;D;D;N;O
Sábado 12/01/2008;N;T;M;D;D;D
Domingo 13/01/2008;N;T;M;D;D;D
Lunes 14/01/2008;D;N;T;O;D;M
Martes 15/01/2008;D;N;T;O;D;M
Miércoles 16/01/2008;D;D;N;O;M;T
Jueves 17/01/2008;D;D;N;O;M;T
Viernes 18/01/2008;M;D;D;O;T;N
Sábado 19/01/2008;M;D;D;D;T;N
Domingo 20/01/2008;T;M;D;D;N;D
Lunes 21/01/2008;T;M;D;O;N;D
Martes 22/01/2008;N;T;M;O;D;D
Miércoles 23/01/2008;N;T;M;O;D;D
Jueves 24/01/2008;D;N;T;O;D;M
Viernes 25/01/2008;D;N;T;O;D;M
Sábado 26/01/2008;D;D;N;D;M;T
Domingo 27/01/2008;D;D;N;D;M;T
Lunes 28/01/2008;O;D;D;M;T;N
Martes 29/01/2008;O;D;D;M;T;N
Miércoles 30/01/2008;O;M;D;T;N;D
Jueves 31/01/2008;O;M;D;T;N;D
Viernes 01/02/2008;O;T;M;N;D;D
Sábado 02/02/2008;D;T;M;N;D;D
Domingo 03/02/2008;D;N;T;D;D;M
Lunes 04/02/2008;O;N;T;D;D;M
Martes 05/02/2008;O;D;N;D;M;T
Miércoles 06/02/2008;O;D;N;D;M;T
Jueves 07/02/2008;O;D;D;M;T;N
Viernes 08/02/2008;O;D;D;M;T;N
Sábado 09/02/2008;D;M;D;T;N;D
Domingo 10/02/2008;D;M;D;T;N;D
Lunes 11/02/2008;M;T;O;N;D;D
Martes 12/02/2008;M;T;O;N;D;D
Miércoles 13/02/2008;T;N;O;D;D;M
Jueves 14/02/2008;T;N;O;D;D;M
Viernes 15/02/2008;N;D;O;D;M;T
Sábado 16/02/2008;N;D;D;D;M;T
Domingo 17/02/2008;D;D;D;M;T;N
Lunes 18/02/2008;D;D;O;M;T;N
Martes 19/02/2008;D;M;O;T;N;D
Miércoles 20/02/2008;D;M;O;T;N;D
Jueves 21/02/2008;M;T;O;N;D;D
Viernes 22/02/2008;M;T;O;N;D;D
Sábado 23/02/2008;T;N;D;D;D;M
Domingo 24/02/2008;T;N;D;D;D;M
Lunes 25/02/2008;N;D;M;D;O;T
Martes 26/02/2008;N;D;M;D;O;T
Miércoles 27/02/2008;D;D;T;M;O;N
Jueves 28/02/2008;D;D;T;M;O;N
Viernes 29/02/2008;D;M;N;T;O;D
Sábado 01/03/2008;D;M;N;T;D;D
Domingo 02/03/2008;M;T;D;N;D;D
Lunes 03/03/2008;M;T;D;N;O;D
Martes 04/03/2008;T;N;D;D;O;M
Miércoles 05/03/2008;T;N;D;D;O;M
